ProblemName,Seed,T_combined,T_combined-no-presol,N_combined,N_combined-no-presol,DI_combined,DI_combined-no-presol,Gap_combined,Gap_combined-no-presol,GapQ_combined,GapQ_combined-no-presol,TQ_combined,TQ_combined-no-presol,NQ_combined,NQ_combined-no-presol,DIQ_combined,DIQ_combined-no-presol
sing44,2,7200.0,7200.0,2267,2869,4429.063401286977,4367.68561371813,0.27,0.26,1.0384615384615385,1.0,1.0,1.0,0.7901707912164517,1.0,1.0140527027348465,1.0
snp-02-004-104,0,7200.0,7200.0,14561,11851,5144.42135061301,5136.462457076643,0.0,0.0,0.0,0.0,1.0,1.0,1.2286726858492953,1.0,1.001549489284284,1.0
snp-02-004-104,1,7200.0,7200.0,18040,10895,5574.412029113312,5566.818600888286,0.0,0.0,0.0,0.0,1.0,1.0,1.655805415328132,1.0,1.0013640516728557,1.0
snp-02-004-104,2,7200.0,7200.0,19680,26951,6112.9940593513375,6172.7519625233635,0.0,0.0,0.0,0.0,1.0,1.0,0.7302140922414753,1.0,0.9903190823906688,1.0
sorrell3,0,7200.0,7200.0,41208,41167,228523.17608513447,228501.38097812916,43.81,43.81,1.0,1.0,1.0,1.0,1.0009959433526854,1.0,1.0000953828239987,1.0
sorrell3,1,7200.0,7200.0,39514,40040,234582.44554323173,233831.7429576699,35.59,35.51,1.0022528865108422,1.0,1.0,1.0,0.9868631368631369,1.0,1.0032104391647876,1.0
sorrell3,2,7200.0,7200.0,8801,8980,166331.4539716957,166179.0093154438,19.11,19.11,1.0,1.0,1.0,1.0,0.9800668151447661,1.0,1.000917352058361,1.0
sp150x300d,0,3.96,3.98,3472,3472,34.54546942028984,34.71938507246376,0.0,0.0,0.0,0.0,0.9949748743718593,1.0,1.0,1.0,0.9949908199177222,1.0
sp150x300d,1,3.12,3.16,2569,2569,16.878175942028992,16.835114057971023,0.0,0.0,0.0,0.0,0.9873417721518988,1.0,1.0,1.0,1.0025578611412842,1.0
sp150x300d,2,1.29,1.29,848,848,11.279624927536238,11.35175826086957,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9936456246093629,1.0
sp97ar,0,7200.0,7200.0,15747,15759,5646.097443044508,5643.335829357757,0.98,0.98,1.0,1.0,1.0,1.0,0.9992385303636018,1.0,1.000489358381329,1.0
sp97ar,1,7200.0,7200.0,22961,22961,6353.330196847541,6356.549292996714,1.02,1.02,1.0,1.0,1.0,1.0,1.0,1.0,0.9994935780404126,1.0
sp97ar,2,7200.0,7200.0,24828,24819,6615.44188048195,6610.177799583647,1.53,1.53,1.0,1.0,1.0,1.0,1.0003626254079536,1.0,1.0007963599554968,1.0
sp98ar,0,7200.0,7200.0,71746,71791,5692.239664922853,5692.136689999634,1.43,1.43,1.0,1.0,1.0,1.0,0.9993731804822331,1.0,1.000018090732677,1.0
sp98ar,1,7200.0,7200.0,67060,67346,6368.416595316135,6351.429498035128,0.48,0.48,1.0,1.0,1.0,1.0,0.9957532741365486,1.0,1.002674531345465,1.0
sp98ar,2,7200.0,7200.0,71271,72321,6411.7213901446385,6398.717108995902,0.98,0.98,1.0,1.0,1.0,1.0,0.9854813954453063,1.0,1.002032326312794,1.0
splice1k1,0,7200.0,7200.0,513,314,559529.52671299,559361.706136895,309.2,309.36,0.9994828032066201,1.0,1.0,1.0,1.6337579617834395,1.0,1.0003000215678939,1.0
splice1k1,1,7200.0,7200.0,594,489,558980.2119677726,558995.0583826562,376.1,376.3,0.9994685091682168,1.0,1.0,1.0,1.2147239263803682,1.0,0.9999734408834908,1.0
splice1k1,2,7200.0,7200.0,834,870,559613.0508281598,559335.9973576509,358.74,358.74,1.0,1.0,1.0,1.0,0.9586206896551724,1.0,1.0004953256572395,1.0
square41,0,7200.0,7200.0,30,30,296006.7929006667,295975.04646766663,109.98,109.98,1.0,1.0,1.0,1.0,1.0,1.0,1.000107260505164,1.0
square41,1,7200.0,7200.0,37,38,299391.99432799994,299339.1044866666,89.32,89.22,1.0011208249271464,1.0,1.0,1.0,0.9736842105263158,1.0,1.000176688713705,1.0
square41,2,7200.0,7200.0,28,28,299413.03078186663,299387.6484373333,92.32,92.32,1.0,1.0,1.0,1.0,1.0,1.0,1.0000847808674334,1.0
square47,0,7200.0,7200.0,4,4,334723.73198969325,334774.4202168188,231.21,231.21,1.0,1.0,1.0,1.0,1.0,1.0,0.9998485899039338,1.0
square47,1,7200.0,7200.0,13,13,334443.34317906457,334561.05756969104,117.0,117.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996481527423378,1.0
square47,2,7200.0,7200.0,1,1,334357.7348931884,334336.9478290631,231.21,231.21,1.0,1.0,1.0,1.0,1.0,1.0,1.0000621739962043,1.0
supportcase10,0,7200.0,7200.0,1,1,564201.4492892857,564045.877249143,803.51,803.51,1.0,1.0,1.0,1.0,1.0,1.0,1.0002758145151267,1.0
supportcase10,1,7200.0,7200.0,1,1,599707.3626841429,599482.5817785715,989.07,989.07,1.0,1.0,1.0,1.0,1.0,1.0,1.0003749581929546,1.0
supportcase10,2,7200.0,7200.0,1,1,571002.6264107144,571140.5306451429,1054.36,1054.36,1.0,1.0,1.0,1.0,1.0,1.0,0.9997585458796405,1.0
supportcase12,0,7200.0,7200.0,1463,1454,1095.0051179568566,1095.00511878979,1.31,1.31,1.0,1.0,1.0,1.0,1.0061898211829436,1.0,0.9999999992393338,1.0
supportcase12,1,7200.0,7200.0,2297,2273,1060.0051182060247,1070.0051181348335,1.35,1.35,1.0,1.0,1.0,1.0,1.0105587329520458,1.0,0.990654250377568,1.0
supportcase12,2,7200.0,7200.0,1505,1761,1180.0051173446147,1190.005117280543,1.3,1.16,1.120689655172414,1.0,1.0,1.0,0.8546280522430437,1.0,0.9915966748455833,1.0
supportcase18,0,7200.0,7200.0,419350,420451,12254.035003750008,12254.018059375008,3.84,3.84,1.0,1.0,1.0,1.0,0.9973813833240972,1.0,1.0000013827607335,1.0
supportcase18,1,7200.0,7200.0,237591,237240,12258.933337500008,12258.950281875008,5.96,5.96,1.0,1.0,1.0,1.0,1.0014795144157815,1.0,0.9999986177956015,1.0
supportcase18,2,7200.0,7200.0,198815,198751,12249.102781250007,12249.102781250007,3.84,3.84,1.0,1.0,1.0,1.0,1.0003220109584354,1.0,1.0,1.0
supportcase19,0,7200.0,7200.0,1,1,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
supportcase19,1,7200.0,7200.0,1,1,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
supportcase19,2,7200.0,7200.0,1,1,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
supportcase22,0,7200.0,7200.0,51,51,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
supportcase22,1,7200.0,7200.0,18,18,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
supportcase22,2,7200.0,7200.0,66,66,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
supportcase26,0,7200.0,7200.0,8135621,8571942,79840.76923991463,80652.18403894015,8.94,9.08,0.9845814977973568,1.0,1.0,1.0,0.9490989323072881,1.0,0.9899393325959561,1.0
supportcase26,1,5238.22,3627.32,6761735,4877391,42136.51904782413,32104.305803267365,0.0,0.0,0.0,0.0,1.4441019816283096,1.0,1.3863426163701045,1.0,1.312488091349284,1.0
supportcase26,2,4487.28,6739.14,5497025,8090528,39451.952276387834,59257.58455402039,0.0,0.0,0.0,0.0,0.6658535065305068,1.0,0.6794395866376088,1.0,0.6657705097720048,1.0
supportcase33,0,1598.38,1536.44,12756,11764,20589.541389960836,21266.670678067476,0.0,0.0,0.0,0.0,1.0403139725599437,1.0,1.0843250595035703,1.0,0.9681600708283422,1.0
supportcase33,2,682.16,1445.68,3786,8174,9453.6831174386,16802.629794047,0.0,0.0,0.0,0.0,0.47186099275081617,1.0,0.46317592366038657,1.0,0.5626311615094884,1.0
supportcase40,0,786.5,780.86,6335,6335,1835.499252353049,1824.0929034348114,0.0,0.0,0.0,0.0,1.0072228056245678,1.0,1.0,1.0,1.006253162268632,1.0
supportcase40,1,946.94,1235.13,7991,11835,2192.5045664375266,2584.1783005253446,0.0,0.0,0.0,0.0,0.7666723340862905,1.0,0.6752006759611322,1.0,0.8484339358440578,1.0
supportcase40,2,797.74,809.66,6970,6970,1829.2187627862638,1857.4656826500768,0.0,0.0,0.0,0.0,0.9852777709161871,1.0,1.0,1.0,0.9847927635338529,1.0
supportcase42,0,7200.0,7200.0,305571,425326,771.9130216121389,743.4873679247102,0.38,0.14,2.714285714285714,1.0,1.0,1.0,0.7184395028754414,1.0,1.0382328670449008,1.0
supportcase42,1,7200.0,7200.0,380155,436152,785.1248148614027,786.3494130334411,0.1,0.12,0.8333333333333334,1.0,1.0,1.0,0.8716112731341368,1.0,0.9984426793588942,1.0
supportcase42,2,7200.0,7200.0,467610,452092,780.957393939146,780.1949204806664,0.35,0.12,2.9166666666666665,1.0,1.0,1.0,1.0343248719287226,1.0,1.0009772858531427,1.0
supportcase6,0,7200.0,7200.0,18980,19261,75749.4797570772,75659.31113097997,9.13,9.13,1.0,1.0,1.0,1.0,0.9854109340117335,1.0,1.001191771703302,1.0
supportcase6,1,7200.0,7200.0,17726,17936,74595.58569245611,74450.191428818,8.41,8.36,1.0059808612440193,1.0,1.0,1.0,0.9882917038358608,1.0,1.0019529065116928,1.0
supportcase6,2,7200.0,7200.0,17709,17606,75744.24431814162,75801.24431298889,9.72,9.74,0.997946611909651,1.0,1.0,1.0,1.0058502783142111,1.0,0.9992480335202426,1.0
supportcase7,0,179.98,181.39,59,59,2182.250719908478,2194.444349891792,0.0,0.0,0.0,0.0,0.9922266938640498,1.0,1.0,1.0,0.9944434088821092,1.0
supportcase7,1,193.62,193.14,45,47,2398.1424919217116,2391.0874206529074,0.0,0.0,0.0,0.0,1.0024852438645544,1.0,0.9574468085106383,1.0,1.0029505701915649,1.0
supportcase7,2,210.25,209.82,32,32,2497.214899734461,2517.230010603442,0.0,0.0,0.0,0.0,1.0020493756553237,1.0,1.0,1.0,0.9920487556621085,1.0
swath1,0,21.09,25.9,281,361,261.84366437022675,293.568391329456,0.0,0.0,0.0,0.0,0.8142857142857143,1.0,0.778393351800554,1.0,0.8919341186032992,1.0
swath1,1,17.34,16.51,245,227,227.21935845890266,219.36818196356396,0.0,0.0,0.0,0.0,1.0502725620835855,1.0,1.079295154185022,1.0,1.0357899510542634,1.0
swath1,2,19.82,20.97,292,280,247.56353363772197,257.5279185795486,0.0,0.0,0.0,0.0,0.9451597520267049,1.0,1.042857142857143,1.0,0.9613075545486975,1.0
swath3,0,226.2,237.97,28316,32101,1821.0849870830593,1813.1398308369785,0.0,0.0,0.0,0.0,0.9505399840316006,1.0,0.8820909005949971,1.0,1.0043819875946431,1.0
swath3,1,182.91,185.41,21837,21418,1366.3576742147566,1445.0702233659613,0.0,0.0,0.0,0.0,0.9865163691278788,1.0,1.0195629844056402,1.0,0.9455302947369147,1.0
swath3,2,427.45,404.27,74192,71503,3250.751069608749,3109.166957226389,0.0,0.0,0.0,0.0,1.057337917728251,1.0,1.0376068137001244,1.0,1.0455376357494368,1.0
tbfp-network,0,2356.81,2358.6,574,574,12379.634306958817,12342.884825016561,0.0,0.0,0.0,0.0,0.9992410752141101,1.0,1.0,1.0,1.002977381905709,1.0
tbfp-network,1,1683.8,1685.05,71,71,13522.093619617472,13545.728301112838,0.0,0.0,0.0,0.0,0.9992581822497849,1.0,1.0,1.0,0.9982551930047626,1.0
tbfp-network,2,1088.57,1082.45,99,99,8164.959208703873,8146.70646532695,0.0,0.0,0.0,0.0,1.0056538408240565,1.0,1.0,1.0,1.0022405058356536,1.0
thor50dday,0,7200.0,7200.0,95,95,120737.42754237077,120801.06326273596,23.3,23.3,1.0,1.0,1.0,1.0,1.0,1.0,0.9994732188720328,1.0
thor50dday,1,7200.0,7200.0,12,11,123185.29182769624,123172.52025286389,21.49,21.49,1.0,1.0,1.0,1.0,1.0909090909090908,1.0,1.0001036885078436,1.0
thor50dday,2,7200.0,7200.0,34,34,121637.64637207116,121693.16067001509,14.8,14.8,1.0,1.0,1.0,1.0,1.0,1.0,0.9995438174369186,1.0
timtab1,0,73.73,63.72,64175,51785,984.6586518596392,937.0527665761823,0.0,0.0,0.0,0.0,1.1570935342121784,1.0,1.2392584725306557,1.0,1.0508038468926355,1.0
timtab1,1,67.9,66.64,51540,49401,931.5505124403091,972.9747998096165,0.0,0.0,0.0,0.0,1.0189075630252102,1.0,1.04329871864942,1.0,0.957425117919382,1.0
timtab1,2,70.92,71.31,55054,56195,930.4513441914713,896.4630198281319,0.0,0.0,0.0,0.0,0.9945309213294068,1.0,0.9796957024646321,1.0,1.0379138052675676,1.0
tr12-30,0,606.97,684.68,423661,490971,76.46148580354655,85.2644698153083,0.0,0.0,0.0,0.0,0.8865017234328446,1.0,0.8629043263247728,1.0,0.8967567143637916,1.0
tr12-30,1,650.32,737.22,475420,553221,68.06324466293009,73.08904254341691,0.0,0.0,0.0,0.0,0.8821247388839153,1.0,0.8593672329864557,1.0,0.931237327708851,1.0
tr12-30,2,397.52,401.78,213946,234990,47.14426016110756,48.02750773377453,0.0,0.0,0.0,0.0,0.9893971825377073,1.0,0.910447253074599,1.0,0.9816095480622694,1.0
traininstance2,0,7200.0,7200.0,67099,50381,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.3318314443937198,1.0,1.0,1.0
traininstance2,1,7200.0,7200.0,52063,59835,720000.0,717295.1712614871,1e+20,7555.9,1.3234690771450126e+16,1.0,1.0,1.0,0.8701094677028495,1.0,1.0037708726433443,1.0
traininstance2,2,7200.0,7200.0,73138,56368,718053.9177109441,720000.0,6286.13,1e+20,6.28613e-17,1.0,1.0,1.0,1.2975092250922509,1.0,0.9972971079318668,1.0
traininstance6,0,7200.0,7200.0,456248,328847,662153.5170519619,648737.2765570873,634.16,695.56,0.9117258036689861,1.0,1.0,1.0,1.3874172487509389,1.0,1.02068054508302,1.0
traininstance6,1,7200.0,7200.0,347529,391299,660387.9773833511,652015.6081565926,626.92,576.79,1.086912047712339,1.0,1.0,1.0,0.888141804604663,1.0,1.0128407497029546,1.0
traininstance6,2,7200.0,7200.0,454368,268260,653609.7788663838,666414.404321315,520.12,790.83,0.6576887573814852,1.0,1.0,1.0,1.6937597852829345,1.0,0.9807857912855716,1.0
trento1,0,7200.0,7200.0,57766,59474,929.096064023284,922.3233907320704,0.07,0.07,1.0,1.0,1.0,1.0,0.9712815684164509,1.0,1.0073430570657413,1.0
trento1,1,7200.0,7200.0,51033,48142,943.7772134316938,945.5556593551539,0.1,0.09,1.1111111111111112,1.0,1.0,1.0,1.0600515142702838,1.0,0.9981191525788413,1.0
trento1,2,7200.0,7200.0,35013,42116,1030.045000401774,1014.9296375537698,1.67,2.07,0.8067632850241546,1.0,1.0,1.0,0.8313467565770728,1.0,1.014893015524146,1.0
triptim1,0,1099.43,1105.69,8,8,4685.008417839988,4700.008461569028,0.0,0.0,0.0,0.0,0.9943383769410956,1.0,1.0,1.0,0.9968085070799995,1.0
triptim1,1,747.73,740.36,7,7,4175.008439704356,4110.008330381762,0.0,0.0,0.0,0.0,1.0099546166729698,1.0,1.0,1.0,1.015815079702419,1.0
triptim1,2,1065.09,1063.54,8,8,4350.004482226688,4325.004460362169,0.0,0.0,0.0,0.0,1.0014573969949414,1.0,1.0,1.0,1.0057803459149324,1.0
uccase12,0,7200.0,7200.0,77800,75608,972.2008708510167,972.200973382977,0.0,0.0,0.0,0.0,1.0,1.0,1.0289916410961804,1.0,0.99999989453625,1.0
uccase12,1,7200.0,7200.0,91468,50883,971.7331311570086,971.6948340780782,0.0,0.0,0.0,0.0,1.0,1.0,1.7976141343867302,1.0,1.0000394126608347,1.0
uccase12,2,7200.0,7200.0,98605,94690,992.2435215411928,997.2364134720176,0.0,0.0,0.0,0.0,1.0,1.0,1.0413454430246065,1.0,0.994993271541859,1.0
uccase9,0,7200.0,7200.0,498,493,10069.455839796014,10047.58774097538,1.98,2.29,0.8646288209606987,1.0,1.0,1.0,1.0101419878296145,1.0,1.0021764526356365,1.0
uccase9,1,7200.0,7200.0,1166,982,9648.053245099552,9686.895132838841,1.48,5.52,0.26811594202898553,1.0,1.0,1.0,1.1873727087576376,1.0,0.9959902644545399,1.0
uccase9,2,7200.0,7200.0,550,582,9470.707456272521,9457.691188498811,2.82,1.88,1.5,1.0,1.0,1.0,0.9450171821305842,1.0,1.0013762627172198,1.0
uct-subprob,0,1102.62,1103.27,44339,44339,6476.302431528661,6481.076923566879,0.0,0.0,0.0,0.0,0.9994108423142113,1.0,1.0,1.0,0.9992633181036848,1.0
uct-subprob,1,1631.6,1632.45,59559,59559,8419.30769426752,8413.795732484079,0.0,0.0,0.0,0.0,0.9994793102392109,1.0,1.0,1.0,1.0006551100072658,1.0
uct-subprob,2,2506.36,2492.63,95674,95674,11342.06881624204,11284.962033121019,0.0,0.0,0.0,0.0,1.0055082382864686,1.0,1.0,1.0,1.0050604320115046,1.0
unitcal_7,0,272.59,271.42,89,95,739.8974382424475,739.8437715967173,0.0,0.0,0.0,0.0,1.0043106624419718,1.0,0.9368421052631579,1.0,1.0000725378083732,1.0
unitcal_7,1,298.12,296.09,180,176,672.3522624655749,672.3146025466253,0.0,0.0,0.0,0.0,1.0068560235063664,1.0,1.0227272727272727,1.0,1.000056015322004,1.0
unitcal_7,2,387.18,383.81,436,436,709.2261186639456,698.7800235909588,0.0,0.0,0.0,0.0,1.0087803861285531,1.0,1.0,1.0,1.0149490465100954,1.0
var-smallemery-m6j6,0,7200.0,7200.0,568323,616156,10910.237474580188,10521.837117853265,0.93,0.81,1.1481481481481481,1.0,1.0,1.0,0.9223686858522842,1.0,1.0369137397183132,1.0
var-smallemery-m6j6,1,7200.0,7200.0,656232,656825,10905.938038349394,10898.850085379165,0.87,0.87,1.0,1.0,1.0,1.0,0.9990971720016747,1.0,1.0006503395234088,1.0
var-smallemery-m6j6,2,6729.45,6687.02,683202,683202,9102.060902958929,9037.188106789446,0.0,0.0,0.0,0.0,1.0063451283232292,1.0,1.0,1.0,1.0071784271172517,1.0
wachplan,0,2340.84,2339.58,219938,219938,26080.44444444445,26066.444444444445,0.0,0.0,0.0,0.0,1.0005385582027544,1.0,1.0,1.0,1.0005370889777407,1.0
wachplan,1,3419.67,3642.1,302179,333384,38067.444444444445,40538.88888888889,0.0,0.0,0.0,0.0,0.9389280909365476,1.0,0.9063992273174477,1.0,0.9390352199534054,1.0
wachplan,2,2343.95,2351.1,198054,198054,26115.0,26194.444444444445,0.0,0.0,0.0,0.0,0.9969588703160223,1.0,1.0,1.0,0.996967126193001,1.0
