ProblemName,Seed,T_useinf-b_usebound_b,T_useinf-b_usebound_b-no-nnzcancel,N_useinf-b_usebound_b,N_useinf-b_usebound_b-no-nnzcancel,DI_useinf-b_usebound_b,DI_useinf-b_usebound_b-no-nnzcancel,Gap_useinf-b_usebound_b,Gap_useinf-b_usebound_b-no-nnzcancel,GapQ_useinf-b_usebound_b,GapQ_useinf-b_usebound_b-no-nnzcancel,TQ_useinf-b_usebound_b,TQ_useinf-b_usebound_b-no-nnzcancel,NQ_useinf-b_usebound_b,NQ_useinf-b_usebound_b-no-nnzcancel,DIQ_useinf-b_usebound_b,DIQ_useinf-b_usebound_b-no-nnzcancel
gen-ip002,1,1295.56,1302.36,5478569,5478569,494.6164580802605,497.38049208611324,0.0,0.0,0.0,0.0,0.9947787094198225,1.0,1.0,1.0,0.9944428178229109,1.0
gen-ip002,2,1271.92,1273.67,5583912,5583912,491.4221079150391,492.20157946881847,0.0,0.0,0.0,0.0,0.998626017728297,1.0,1.0,1.0,0.998416357065289,1.0
gen-ip054,0,3047.64,3074.29,15245360,15245360,1519.5676472901296,1532.2664108739818,0.0,0.0,0.0,0.0,0.9913313317871768,1.0,1.0,1.0,0.9917124310147809,1.0
gen-ip054,1,2530.93,2534.26,12476019,12476019,1305.3634888918657,1307.776080122444,0.0,0.0,0.0,0.0,0.9986860069606116,1.0,1.0,1.0,0.9981551954747846,1.0
gen-ip054,2,3381.24,3399.83,16438070,16438070,1711.353184130085,1719.9296790519713,0.0,0.0,0.0,0.0,0.9945320795451537,1.0,1.0,1.0,0.9950134618721077,1.0
germanrr,0,7200.0,7200.0,3418,3402,4710.699642738378,4717.297403907579,1.46,1.46,1.0,1.0,1.0,1.0,1.004703115814227,1.0,0.9986013684098579,1.0
germanrr,1,7200.0,7200.0,2851,2852,4216.197227270304,4215.97254727015,2.11,2.11,1.0,1.0,1.0,1.0,0.9996493688639552,1.0,1.0000532925671681,1.0
germanrr,2,7200.0,7200.0,3559,3551,4330.031044119971,4330.077511039815,1.94,1.94,1.0,1.0,1.0,1.0,1.002252886510842,1.0,0.9999892688018341,1.0
gfd-schedulen180f7d50m30k18,0,7200.0,7200.0,4,4,7000.0,7050.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,0.9929078014184397,1.0
gfd-schedulen180f7d50m30k18,1,7200.0,7200.0,8,8,6600.0,6600.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gfd-schedulen180f7d50m30k18,2,7200.0,7200.0,10,10,6750.0,6700.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.007462686567164,1.0
glass-sc,0,2655.26,2667.24,241329,241329,38823.640581304346,38985.03877086956,0.0,0.0,0.0,0.0,0.9955084656798789,1.0,1.0,1.0,0.9958599966896579,1.0
glass-sc,1,3214.67,3235.22,289206,289206,46758.05088173914,47026.27026434783,0.0,0.0,0.0,0.0,0.993648036300468,1.0,1.0,1.0,0.9942963926098974,1.0
glass-sc,2,2819.06,2823.9,251112,251112,41733.04491782608,41788.46336086957,0.0,0.0,0.0,0.0,0.998286058288183,1.0,1.0,1.0,0.9986738339104523,1.0
glass4,0,4008.75,4015.23,2705421,2705421,115238.12619050834,115431.74215570735,0.0,0.0,0.0,0.0,0.9983861447538497,1.0,1.0,1.0,0.9983226800394484,1.0
glass4,1,2392.84,2392.08,1888717,1888717,65192.70388069259,65174.43690699581,0.0,0.0,0.0,0.0,1.0003177151265845,1.0,1.0,1.0,1.0002802781974602,1.0
glass4,2,2212.84,2194.83,1599046,1599046,59809.337062710845,59324.53752093937,0.0,0.0,0.0,0.0,1.0082056469065943,1.0,1.0,1.0,1.0081719902426607,1.0
gmu-35-40,0,7200.0,7200.0,2051936,2422160,58.13814021762059,57.92433556469988,0.05,0.04,1.25,1.0,1.0,1.0,0.8471513029692506,1.0,1.003691102381,1.0
gmu-35-40,1,7200.0,7200.0,2099939,1978991,58.13639906526146,58.13643022304423,0.03,0.04,0.75,1.0,1.0,1.0,1.0611159929479215,1.0,0.9999994640575169,1.0
gmu-35-40,2,7200.0,7200.0,1381092,1863551,58.13654666623216,57.92113851950268,0.03,0.04,0.75,1.0,1.0,1.0,0.7411077024454925,1.0,1.0037189902034978,1.0
gmu-35-50,0,7200.0,7200.0,1317781,1321065,45.262082517373045,45.261568712145426,0.02,0.02,1.0,1.0,1.0,1.0,0.9975141268597685,1.0,1.0000113519094065,1.0
gmu-35-50,1,7200.0,7200.0,1247342,1165732,45.26203970027074,45.262082517373045,0.03,0.03,1.0,1.0,1.0,1.0,1.07000751459169,1.0,0.999999054018288,1.0
gmu-35-50,2,7200.0,7200.0,1016723,1445028,45.261568712145426,49.97896694745712,0.04,0.02,2.0,1.0,1.0,1.0,0.7036008990829243,1.0,0.9056123300773485,1.0
graph20-20-1rand,0,7200.0,7200.0,6171,6109,464001.5886660029,464040.76001730084,163.73,163.83,0.9993896111823231,1.0,1.0,1.0,1.0101489605500082,1.0,0.999915586399573,1.0
graph20-20-1rand,1,7200.0,7200.0,8277,8286,469870.5036483849,469869.8919024692,165.38,165.38,1.0,1.0,1.0,1.0,0.998913830557567,1.0,1.0000013019474672,1.0
graph20-20-1rand,2,7200.0,7200.0,7513,7506,487571.87332108506,487572.2317496476,172.66,172.66,1.0,1.0,1.0,1.0,1.0009325872635224,1.0,0.9999992648708455,1.0
graphdraw-domain,0,1010.47,1031.77,1823083,1757494,16022.469596159708,16753.977478411052,0.0,0.0,0.0,0.0,0.9793558641945396,1.0,1.0373196153158986,1.0,0.9563382556056342,1.0
graphdraw-domain,1,1122.85,1145.4,1941578,1975394,17974.215538961696,18262.276678858074,0.0,0.0,0.0,0.0,0.9803125545660903,1.0,0.9828813897379459,1.0,0.9842264387424454,1.0
graphdraw-domain,2,1664.67,1601.52,2907888,3104489,23908.33903586305,23292.866601645837,0.0,0.0,0.0,0.0,1.0394312902742395,1.0,0.9366720255732908,1.0,1.0264232155167077,1.0
h80x6320d,0,69.54,75.72,4,5,184.3321510069643,185.60508954248596,0.0,0.0,0.0,0.0,0.9183835182250397,1.0,0.8,1.0,0.9931416830289544,1.0
h80x6320d,1,86.17,85.29,10,6,215.91991323207472,215.33517909222653,0.0,0.0,0.0,0.0,1.0103177394770781,1.0,1.6666666666666667,1.0,1.0027154603456492,1.0
h80x6320d,2,86.62,85.29,5,5,191.99173479509176,191.4054431471267,0.0,0.0,0.0,0.0,1.0155938562551294,1.0,1.0,1.0,1.0030630876443487,1.0
highschool1-aigio,0,7200.0,7200.0,1,1,360000.0,360000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
highschool1-aigio,1,7200.0,7200.0,1,1,360000.0,360000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
highschool1-aigio,2,7200.0,7200.0,1,1,360000.0,360050.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,0.9998611303985557,1.0
hypothyroid-k1,0,20.04,20.15,1,1,998.4233445699264,1003.5944150306309,0.0,0.0,0.0,0.0,0.9945409429280397,1.0,1.0,1.0,0.9948474499426676,1.0
hypothyroid-k1,1,19.99,19.95,1,1,993.2527054995683,993.2522741092217,0.0,0.0,0.0,0.0,1.0020050125313282,1.0,1.0,1.0,1.0000004343210258,1.0
hypothyroid-k1,2,20.16,19.94,1,1,1003.5944150306309,993.2522741092217,0.0,0.0,0.0,0.0,1.0110330992978935,1.0,1.0,1.0,1.010412400948877,1.0
ic97_potential,0,7200.0,7200.0,7214792,7215487,7224.527920091343,7219.818091324219,0.84,0.84,1.0,1.0,1.0,1.0,0.9999036794051461,1.0,1.0006523472901323,1.0
ic97_potential,1,7200.0,7200.0,6107856,6122912,7025.015106544901,7021.444070268899,0.75,0.75,1.0,1.0,1.0,1.0,0.9975410392963349,1.0,1.0005085900051705,1.0
ic97_potential,2,7200.0,7200.0,7579116,7594910,8020.704287163875,8016.428614916285,0.86,0.86,1.0,1.0,1.0,1.0,0.9979204493535803,1.0,1.0005333637275375,1.0
icir97_tension,0,7200.0,6501.51,3185773,2533775,1037.4060235294119,991.3037711372557,0.07,0.0,inf,0.0,1.1074350420133168,1.0,1.2573227693856006,1.0,1.0465066851700424,1.0
icir97_tension,1,7200.0,7200.0,2776552,3124196,962.1043945098027,1103.3216203921547,0.05,0.07,0.7142857142857143,1.0,1.0,1.0,0.888725291242931,1.0,0.872007197835787,1.0
icir97_tension,2,7200.0,7200.0,2729235,2953553,1091.0180180392163,1220.3592039215687,0.08,0.11,0.7272727272727273,1.0,1.0,1.0,0.9240514729209193,1.0,0.894013839968822,1.0
irish-electricity,0,7200.0,7200.0,93,93,99280.95293235402,99336.94900456359,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,0.9994363016705194,1.0
irish-electricity,1,7200.0,7200.0,1317,1364,94203.91629156462,94096.8049407978,18.43,27.01,0.682339874120696,1.0,1.0,1.0,0.9655425219941349,1.0,1.001138310177845,1.0
irish-electricity,2,7200.0,7200.0,1333,1333,98105.37094188498,98020.88810222184,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0008618860867189,1.0
irp,0,12.51,12.37,6,6,136.1199738745196,136.12302994807015,0.0,0.0,0.0,0.0,1.011317704122878,1.0,1.0,1.0,0.9999775491806806,1.0
irp,1,12.05,12.01,4,4,136.1367577775561,136.13330981149863,0.0,0.0,0.0,0.0,1.003330557868443,1.0,1.0,1.0,1.0000253278647397,1.0
irp,2,12.58,12.52,5,5,136.1371925077811,136.12932071463337,0.0,0.0,0.0,0.0,1.0047923322683707,1.0,1.0,1.0,1.0000578258460882,1.0
istanbul-no-cutoff,0,154.02,152.91,347,347,4154.504063298898,4117.4924063563185,0.0,0.0,0.0,0.0,1.0072591720619974,1.0,1.0,1.0,1.008988882866048,1.0
istanbul-no-cutoff,1,166.34,166.08,245,245,4386.7845191557135,4379.5659704977115,0.0,0.0,0.0,0.0,1.0015655105973025,1.0,1.0,1.0,1.001648233799109,1.0
istanbul-no-cutoff,2,285.14,285.94,475,475,6591.160704164574,6607.913029548801,0.0,0.0,0.0,0.0,0.9972022102538994,1.0,1.0,1.0,0.9974648084335681,1.0
k1mushroom,0,1897.56,1890.02,7,7,84365.63813533215,83755.35576081922,0.0,0.0,0.0,0.0,1.0039893757738012,1.0,1.0,1.0,1.0072864877591317,1.0
k1mushroom,1,1583.93,1550.04,11,11,75705.45605371479,74027.27898011327,0.0,0.0,0.0,0.0,1.0218639518980157,1.0,1.0,1.0,1.022669711716033,1.0
k1mushroom,2,1321.29,1298.16,3,3,73506.28329740443,72146.37231398198,0.0,0.0,0.0,0.0,1.0178175263449805,1.0,1.0,1.0,1.018849332818899,1.0
lectsched-5-obj,0,7200.0,7200.0,148725,148759,270186.04174583335,270189.16674583335,166.67,166.67,1.0,1.0,1.0,1.0,0.9997714424001237,1.0,0.9999884340292483,1.0
lectsched-5-obj,1,7200.0,7200.0,130812,129616,270178.3333875,270181.70144375,120.0,120.0,1.0,1.0,1.0,1.0,1.009227255894334,1.0,0.9999875341067438,1.0
lectsched-5-obj,2,7200.0,7200.0,64923,64823,270185.68755625,270182.3195,126.67,126.67,1.0,1.0,1.0,1.0,1.0015426623266432,1.0,1.00001246586474,1.0
leo1,0,7200.0,7200.0,80819,80401,24871.092481331616,24871.07504155938,6.11,6.11,1.0,1.0,1.0,1.0,1.0051989403116877,1.0,1.000000701207013,1.0
leo1,1,7200.0,7200.0,34905,34819,26343.582167507375,26343.61866214181,7.14,7.14,1.0,1.0,1.0,1.0,1.0024699158505415,1.0,0.9999986146688918,1.0
leo1,2,7200.0,7200.0,45969,46085,24043.08852400714,24043.10454963484,7.53,7.53,1.0,1.0,1.0,1.0,0.9974829120104155,1.0,0.9999993334626288,1.0
leo2,0,7200.0,7200.0,101616,101572,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0004331902492813,1.0,1.0,1.0
leo2,1,7200.0,7200.0,110967,110430,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0048628090192882,1.0,1.0,1.0
leo2,2,7200.0,7200.0,146706,146894,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,0.9987201655615614,1.0,1.0,1.0
lotsize,0,7200.0,7200.0,16786,12057,5328.659538439192,5475.369493546458,0.67,0.65,1.0307692307692309,1.0,1.0,1.0,1.3922202869702247,1.0,0.9732054694609769,1.0
lotsize,1,7200.0,7200.0,20493,50851,5701.358704427458,5848.3221974131775,0.88,0.81,1.0864197530864197,1.0,1.0,1.0,0.4030009242689426,1.0,0.9748708282435732,1.0
lotsize,2,7200.0,7200.0,17911,17809,5040.585031701904,5115.864830647313,0.7,0.57,1.2280701754385965,1.0,1.0,1.0,1.0057274411814252,1.0,0.9852850297188395,1.0
mad,0,7200.0,7200.0,8295624,13353509,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,0.6212317676200315,1.0,1.0,1.0
mad,1,7200.0,7200.0,14934806,17989284,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,0.8302056935673482,1.0,1.0,1.0
mad,2,7200.0,7200.0,15381075,19538859,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,0.7872043602955525,1.0,1.0,1.0
map10,0,1006.71,1004.3,1637,1637,11390.739125871321,11361.276393760063,0.0,0.0,0.0,0.0,1.0023996813701086,1.0,1.0,1.0,1.0025932589869426,1.0
map10,1,633.84,631.41,724,724,7841.863703219099,7811.7337682829375,0.0,0.0,0.0,0.0,1.0038485294816364,1.0,1.0,1.0,1.0038570099583393,1.0
map10,2,792.96,791.27,965,965,9060.827479977572,9043.484944623928,0.0,0.0,0.0,0.0,1.0021358069938202,1.0,1.0,1.0,1.0019176827804588,1.0
map16715-04,0,2158.43,2160.58,1933,1933,105052.04735655236,105163.58447323245,0.0,0.0,0.0,0.0,0.9990048968332577,1.0,1.0,1.0,0.9989393941140483,1.0
map16715-04,1,2335.51,2333.35,2173,2173,114012.38505556673,113926.58547612061,0.0,0.0,0.0,0.0,1.0009257076735167,1.0,1.0,1.0,1.0007531128848244,1.0
map16715-04,2,2160.04,2160.02,1990,1990,105132.8366379955,105127.53627215733,0.0,0.0,0.0,0.0,1.0000092591735261,1.0,1.0,1.0,1.000050418434847,1.0
markshare2,0,7200.0,7200.0,5827069,5818260,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0015140265302684,1.0,1.0,1.0
markshare2,1,7200.0,7200.0,5581862,5581862,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
markshare2,2,7200.0,7200.0,5052479,5053235,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,0.9998503928671435,1.0,1.0,1.0
markshare_4_0,0,72.47,72.1,612396,612396,7247.0,7209.999999999999,0.0,0.0,0.0,0.0,1.005131761442441,1.0,1.0,1.0,1.005131761442441,1.0
markshare_4_0,1,70.48,69.61,589762,589762,7048.0,6961.0,0.0,0.0,0.0,0.0,1.0124982042809942,1.0,1.0,1.0,1.012498204280994,1.0
markshare_4_0,2,85.88,85.86,719508,719508,8588.0,8586.0,0.0,0.0,0.0,0.0,1.0002329373398555,1.0,1.0,1.0,1.0002329373398555,1.0
mas74,0,1680.79,1680.77,4932223,4932223,6714.657077007676,6712.235560889039,0.0,0.0,0.0,0.0,1.0000118993080551,1.0,1.0,1.0,1.0003607614924521,1.0
mas74,1,2282.09,2286.8,7992914,7992914,7947.64328439701,7961.718074681728,0.0,0.0,0.0,0.0,0.9979403533321672,1.0,1.0,1.0,0.9982321918268526,1.0
mas74,2,1563.59,1567.75,4674399,4674399,6164.667939272116,6185.186856206847,0.0,0.0,0.0,0.0,0.9973465157072237,1.0,1.0,1.0,0.9966825712121955,1.0
mas76,1,168.46,168.12,525538,525538,213.0820547741501,213.1137121327508,0.0,0.0,0.0,0.0,1.0020223649773972,1.0,1.0,1.0,0.9998514532064413,1.0
mas76,2,152.65,150.22,450422,450422,190.81097626460183,188.56507954384102,0.0,0.0,0.0,0.0,1.0161762747969645,1.0,1.0,1.0,1.0119104593819486,1.0
mc11,0,149.4,167.73,6484,8168,235.9292069467016,254.49278723586255,0.0,0.0,0.0,0.0,0.8907172241101772,1.0,0.7938295788442703,1.0,0.9270565563339274,1.0
mc11,1,80.39,93.83,1411,2482,170.2462143895971,182.8840251518521,0.0,0.0,0.0,0.0,0.8567622295641053,1.0,0.5684931506849316,1.0,0.9308971313827898,1.0
mc11,2,106.11,94.12,3386,2184,194.48838138420732,184.82126272563937,0.0,0.0,0.0,0.0,1.1273905652358691,1.0,1.5503663003663004,1.0,1.0523052300152198,1.0
mcsched,0,318.21,317.83,11378,11378,1771.6943599496017,1767.9502258002105,0.0,0.0,0.0,0.0,1.001195607714816,1.0,1.0,1.0,1.002117782556744,1.0
mcsched,1,235.33,236.22,9846,9846,1526.8396988386748,1531.9550093670518,0.0,0.0,0.0,0.0,0.996232325797985,1.0,1.0,1.0,0.9966609263998618,1.0
mcsched,2,306.32,306.93,12017,12017,1859.5953523379876,1862.5160471514253,0.0,0.0,0.0,0.0,0.99801257615743,1.0,1.0,1.0,0.9984318552219162,1.0
mik-250-20-75-4,0,52.78,52.87,23893,23893,107.01789825612364,107.28764915667465,0.0,0.0,0.0,0.0,0.9982977113675052,1.0,1.0,1.0,0.9974857227027402,1.0
mik-250-20-75-4,1,43.96,43.87,15175,15175,93.44212336624948,93.29586689888434,0.0,0.0,0.0,0.0,1.0020515158422614,1.0,1.0,1.0,1.001567662879682,1.0
mik-250-20-75-4,2,52.36,52.23,20733,20733,102.09678426494193,101.91515561422914,0.0,0.0,0.0,0.0,1.0024889910013404,1.0,1.0,1.0,1.001782155456842,1.0
milo-v12-6-r2-40-1,0,7200.0,7200.0,189681,246695,79207.61466006056,77999.60085954954,9.47,8.3,1.1409638554216868,1.0,1.0,1.0,0.7688887087294027,1.0,1.0154874356688854,1.0
milo-v12-6-r2-40-1,1,7200.0,7200.0,323326,263755,81782.87738585594,82251.65922781562,8.96,9.82,0.9124236252545825,1.0,1.0,1.0,1.225857329718868,1.0,0.9943006396909116,1.0
milo-v12-6-r2-40-1,2,7200.0,7200.0,417232,266711,97888.78422859934,91619.69770595644,11.33,10.19,1.111874386653582,1.0,1.0,1.0,1.5643599251624418,1.0,1.0684250950353804,1.0
momentum1,0,7200.0,7200.0,94037,100459,79914.88134654582,72890.7488236438,24.76,8.58,2.885780885780886,1.0,1.0,1.0,0.9360734229884828,1.0,1.0963652128186614,1.0
momentum1,1,7200.0,7200.0,91471,207739,71367.0671568113,67704.874744549,7.36,7.63,0.9646133682830931,1.0,1.0,1.0,0.4403169361554643,1.0,1.0540905278398311,1.0
momentum1,2,7200.0,7200.0,188055,127751,70421.87485321786,67339.77425232404,6.53,6.3,1.0365079365079366,1.0,1.0,1.0,1.472043271676934,1.0,1.045769393127828,1.0
mushroom-best,0,579.5,616.01,27393,30449,20569.405130947434,20718.77607956822,0.0,0.0,0.0,0.0,0.9407314816317917,1.0,0.8996354560084076,1.0,0.9927905515245137,1.0
mushroom-best,1,7200.0,7200.0,94624,94486,479677.83992011996,479690.10715088254,134.09,134.13,0.9997017818534258,1.0,1.0,1.0,1.0014605338357006,1.0,0.9999744267589018,1.0
mushroom-best,2,7200.0,7200.0,98893,98065,462808.2336180041,463154.4501917041,121.97,122.03,0.999508317626813,1.0,1.0,1.0,1.0084433793912202,1.0,0.9992524813837874,1.0
mzzv11,0,210.71,210.49,484,484,2089.675641991696,2088.87804554691,0.0,0.0,0.0,0.0,1.0010451802936007,1.0,1.0,1.0,1.000381830067335,1.0
mzzv11,1,263.08,262.63,987,987,2648.939704582618,2643.7072744356674,0.0,0.0,0.0,0.0,1.0017134371549328,1.0,1.0,1.0,1.0019792017813574,1.0
mzzv11,2,195.89,196.57,616,616,1994.2905579780384,2000.2024548750578,0.0,0.0,0.0,0.0,0.9965406725339573,1.0,1.0,1.0,0.9970443507442907,1.0
mzzv42z,0,175.26,175.32,415,415,1846.7208429817506,1852.4662681298985,0.0,0.0,0.0,0.0,0.9996577686516085,1.0,1.0,1.0,0.9968984994507091,1.0
mzzv42z,1,246.0,243.58,712,712,1974.7836000018272,1945.523754766769,0.0,0.0,0.0,0.0,1.0099351342474752,1.0,1.0,1.0,1.0150395723328323,1.0
mzzv42z,2,306.34,306.93,719,719,2017.467830878102,2023.81667395444,0.0,0.0,0.0,0.0,0.9980777375948913,1.0,1.0,1.0,0.9968629356808625,1.0
n2seq36q,0,936.81,927.69,5438,5438,483.45210727969345,484.93869731800766,0.0,0.0,0.0,0.0,1.0098308702260452,1.0,1.0,1.0,0.996934478426787,1.0
n2seq36q,1,1061.28,1061.23,4712,4712,516.1992337164751,521.1609195402299,0.0,0.0,0.0,0.0,1.000047115139979,1.0,1.0,1.0,0.9904795512523618,1.0
n2seq36q,2,1170.79,1169.86,4632,4632,583.0613026819923,582.7049808429118,0.0,0.0,0.0,0.0,1.0007949669191185,1.0,1.0,1.0,1.0006114961271912,1.0
n3div36,0,7200.0,7200.0,213866,218772,25843.780097094797,25712.299720948005,2.59,2.58,1.003875968992248,1.0,1.0,1.0,0.9775748267602801,1.0,1.0051135206719637,1.0
n3div36,1,7200.0,7200.0,207136,207276,26586.582140672785,26583.902740825695,2.86,2.86,1.0,1.0,1.0,1.0,0.9993245720681603,1.0,1.0001007903118369,1.0
n3div36,2,7200.0,7200.0,202891,205006,26465.114380733943,26426.292362385317,2.69,2.68,1.003731343283582,1.0,1.0,1.0,0.9896832287835478,1.0,1.0014690679197922,1.0
n5-3,0,26.4,28.03,926,1124,232.06858173966697,232.59733744602102,0.0,0.0,0.0,0.0,0.9418480199785942,1.0,0.8238434163701067,1.0,0.9977267336240392,1.0
n5-3,1,27.79,29.0,971,959,237.332336458976,255.03577112893274,0.0,0.0,0.0,0.0,0.9582758620689655,1.0,1.0125130344108446,1.0,0.9305845035322248,1.0
n5-3,2,27.09,29.06,1087,1213,229.2131612584825,247.4306308451574,0.0,0.0,0.0,0.0,0.9322092222986924,1.0,0.8961253091508656,1.0,0.9263734262631557,1.0
neos-1122047,0,9.92,10.0,1,1,495.0,500.0,0.0,0.0,0.0,0.0,0.992,1.0,1.0,1.0,0.99,1.0
neos-1122047,1,9.76,9.79,1,1,484.99999999999994,490.00000000000006,0.0,0.0,0.0,0.0,0.9969356486210419,1.0,1.0,1.0,0.9897959183673467,1.0
neos-1122047,2,9.7,9.81,1,1,484.99999999999994,490.00000000000006,0.0,0.0,0.0,0.0,0.9887869520897042,1.0,1.0,1.0,0.9897959183673467,1.0
neos-1171448,0,58.11,57.8,101,101,164.55026455026456,164.55026455026456,0.0,0.0,0.0,0.0,1.005363321799308,1.0,1.0,1.0,1.0,1.0
neos-1171448,1,5.16,5.15,1,1,145.38868538868542,145.38868538868542,0.0,0.0,0.0,0.0,1.0019417475728154,1.0,1.0,1.0,1.0,1.0
neos-1171448,2,51.55,51.31,86,86,164.55026455026456,159.7598697598698,0.0,0.0,0.0,0.0,1.0046774507893197,1.0,1.0,1.0,1.0299849693017094,1.0
neos-1171737,0,7200.0,7200.0,3912,3912,33.958333333333336,29.16666666666667,1.04,1.04,1.0,1.0,1.0,1.0,1.0,1.0,1.1642857142857141,1.0
neos-1171737,1,7200.0,7200.0,4009,3999,33.958333333333336,33.958333333333336,1.56,1.56,1.0,1.0,1.0,1.0,1.0025006251562891,1.0,1.0,1.0
neos-1171737,2,7200.0,7200.0,11719,11889,33.958333333333336,33.958333333333336,1.3,1.04,1.25,1.0,1.0,1.0,0.9857010682143158,1.0,1.0,1.0
neos-1354092,0,7200.0,7200.0,613,613,286504.7876206522,286581.44288652175,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,0.9997325183895458,1.0
neos-1354092,1,7200.0,7200.0,820,830,267941.3235739131,267913.1558586957,1e+20,1e+20,1.0,1.0,1.0,1.0,0.9879518072289156,1.0,1.0001051374842982,1.0
neos-1354092,2,7200.0,7200.0,639,639,270808.80278565217,270811.82142391306,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,0.9999888533733682,1.0
neos-1445765,0,43.72,43.75,133,133,2248.896855593311,2239.4788752737395,0.0,0.0,0.0,0.0,0.9993142857142857,1.0,1.0,1.0,1.0042054338728337,1.0
neos-1445765,1,44.19,44.26,141,141,2245.7869826846736,2250.7666561313363,0.0,0.0,0.0,0.0,0.9984184365115228,1.0,1.0,1.0,0.9977875656576405,1.0
neos-1445765,2,44.74,44.82,125,125,2233.4656463128895,2243.1792809369495,0.0,0.0,0.0,0.0,0.998215082552432,1.0,1.0,1.0,0.9956697020578744,1.0
neos-1456979,0,7200.0,7200.0,39961,40037,59018.037117613654,58999.07670568183,7.49,7.49,1.0,1.0,1.0,1.0,0.9981017558758148,1.0,1.0003213679432037,1.0
neos-1456979,1,7200.0,7200.0,38750,38580,53842.83305738638,53889.1034375,6.84,6.84,1.0,1.0,1.0,1.0,1.0044064282011405,1.0,0.999141377808089,1.0
neos-1456979,2,7200.0,7200.0,31540,31436,59359.108288068186,59401.60804829546,7.29,7.31,0.9972640218878249,1.0,1.0,1.0,1.0033083089451584,1.0,0.9992845351898098,1.0
neos-1582420,0,21.85,21.78,18,18,56.84687362637362,56.72821868131868,0.0,0.0,0.0,0.0,1.0032139577594124,1.0,1.0,1.0,1.0020916388318397,1.0
neos-1582420,1,10.92,10.89,9,9,48.27945494505492,53.10635934065932,0.0,0.0,0.0,0.0,1.002754820936639,1.0,1.0,1.0,0.9091087309404616,1.0
neos-1582420,2,55.49,55.11,1381,1381,123.04363571428577,117.573076923077,0.0,0.0,0.0,0.0,1.006895300308474,1.0,1.0,1.0,1.0465290093138238,1.0
neos-2075418-temuka,0,7024.05,6997.21,1,1,702405.0,699721.0,0.0,0.0,0.0,0.0,1.0038358145603747,1.0,1.0,1.0,1.0038358145603747,1.0
neos-2075418-temuka,1,4517.94,4532.11,1,1,451793.99999999994,453210.99999999994,0.0,0.0,0.0,0.0,0.9968734209893405,1.0,1.0,1.0,0.9968734209893405,1.0
neos-2075418-temuka,2,7200.0,7200.0,1,1,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
neos-2657525-crna,0,7200.0,7200.0,3064132,3044031,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0066034150112138,1.0,1.0,1.0
neos-2657525-crna,1,7200.0,7200.0,3681104,3690202,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,0.9975345523090606,1.0,1.0,1.0
neos-2657525-crna,2,7200.0,7200.0,2122332,2110438,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.005635796929358,1.0,1.0,1.0
neos-2746589-doon,0,7200.0,7200.0,55681,54070,4204.009609600646,4209.173677920535,0.46,0.47,0.9787234042553192,1.0,1.0,1.0,1.0297947105603846,1.0,0.9987731396433042,1.0
neos-2746589-doon,1,7200.0,7200.0,30280,30207,4491.026939547884,4486.4154322278955,0.73,0.73,1.0,1.0,1.0,1.0,1.0024166583904393,1.0,1.001027882368374,1.0
neos-2746589-doon,2,7200.0,7200.0,182349,183194,1682.404362115371,1677.0381037745683,0.11,0.11,1.0,1.0,1.0,1.0,0.9953874035175825,1.0,1.0031998428233233,1.0
neos-2978193-inde,0,7200.0,7200.0,549249,542072,3960.0148291525434,3969.6810990384365,0.5,0.5,1.0,1.0,1.0,1.0,1.0132399386059416,1.0,0.9975649757134812,1.0
