ProblemName,Seed,T_combined,T_combined-no-filtering,N_combined,N_combined-no-filtering,DI_combined,DI_combined-no-filtering,Gap_combined,Gap_combined-no-filtering,GapQ_combined,GapQ_combined-no-filtering,TQ_combined,TQ_combined-no-filtering,NQ_combined,NQ_combined-no-filtering,DIQ_combined,DIQ_combined-no-filtering
netdiversion,2,1087.12,1086.34,27,27,8474.064940082644,8428.39905785124,0.0,0.0,0.0,0.0,1.0007180072537143,1.0,1.0,1.0,1.005418096831671,1.0
nexp-150-20-8-5,0,3539.59,5607.49,5786,7209,4301.875847835492,5334.103449783544,0.0,0.0,0.0,0.0,0.631225378912847,1.0,0.8026078512969899,1.0,0.8064852675495187,1.0
nexp-150-20-8-5,1,3635.13,3991.89,7166,9681,4654.249298917741,4230.255781385287,0.0,0.0,0.0,0.0,0.9106287998917807,1.0,0.7402127879351307,1.0,1.100228813443902,1.0
nexp-150-20-8-5,2,7200.0,2066.62,13054,3123,6818.360074458851,4122.980952597407,0.83,0.0,inf,0.0,3.4839496375724615,1.0,4.179955171309638,1.0,1.6537452277492095,1.0
ns1116954,0,7200.0,7200.0,32,30,1739.9999999999998,1750.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0666666666666667,1.0,0.9942857142857141,1.0
ns1116954,1,7200.0,7200.0,57,57,2600.0,2600.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ns1116954,2,7200.0,7200.0,75,76,2625.0,2625.0,1e+20,1e+20,1.0,1.0,1.0,1.0,0.9868421052631579,1.0,1.0,1.0
ns1208400,0,419.49,300.18,2004,1187,36698.0,30018.000000000004,0.0,0.0,0.0,0.0,1.3974615230861482,1.0,1.6882898062342038,1.0,1.2225331467785994,1.0
ns1208400,1,683.06,684.48,2339,2737,51275.5,51371.5,0.0,0.0,0.0,0.0,0.9979254324450677,1.0,0.8545853123858239,1.0,0.998131259550529,1.0
ns1208400,2,1074.09,1079.72,2315,2315,53790.0,54090.0,0.0,0.0,0.0,0.0,0.9947856851776385,1.0,1.0,1.0,0.9944536882972823,1.0
ns1644855,0,7200.0,7200.0,36,36,10111.987233324488,10216.225043915636,7.37,7.37,1.0,1.0,1.0,1.0,1.0,1.0,0.9897968368802498,1.0
ns1644855,1,7200.0,7200.0,79,79,14676.92654632107,14825.783263519848,7.37,7.37,1.0,1.0,1.0,1.0,1.0,1.0,0.9899596051990688,1.0
ns1644855,2,974.47,974.4,1,1,38588.10297379533,38593.10297117123,0.0,0.0,0.0,0.0,1.0000718390804597,1.0,1.0,1.0,0.9998704432400878,1.0
ns1760995,0,7200.0,7200.0,1,1,584518.9767824532,585467.5820408363,58.41,58.41,1.0,1.0,1.0,1.0,1.0,1.0,0.9983797475940915,1.0
ns1760995,1,7200.0,7200.0,1,1,585845.6383209226,586259.7153248037,71.46,71.46,1.0,1.0,1.0,1.0,1.0,1.0,0.9992936969860675,1.0
ns1760995,2,7200.0,7200.0,1,1,583006.1444547882,581502.7358824378,48.93,48.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0025853852090119,1.0
ns1830653,0,287.45,237.0,14558,14947,10758.661136892639,8563.71496532829,0.0,0.0,0.0,0.0,1.2128691983122362,1.0,0.9739747106442764,1.0,1.2563077099659405,1.0
ns1830653,1,134.33,151.53,7527,7206,5233.47512365435,5788.317275724954,0.0,0.0,0.0,0.0,0.8864911238698608,1.0,1.0445462114904247,1.0,0.9041444817827279,1.0
ns1830653,2,148.24,158.5,7267,8634,4822.628189312385,5236.535047522063,0.0,0.0,0.0,0.0,0.9352681388012619,1.0,0.8416724577252722,1.0,0.9209578749204516,1.0
ns1952667,0,7200.0,7200.0,52208,52490,65.0,65.0,1e+20,1e+20,1.0,1.0,1.0,1.0,0.9946275481044008,1.0,1.0,1.0
ns1952667,1,1392.38,1410.99,9508,9508,65.0,65.0,0.0,0.0,0.0,0.0,0.9868106790267827,1.0,1.0,1.0,1.0,1.0
ns1952667,2,968.9,966.39,4900,4900,70.0,65.0,0.0,0.0,0.0,0.0,1.0025972950879045,1.0,1.0,1.0,1.0769230769230769,1.0
nu25-pr12,0,5.36,5.4,53,53,12.100615341805023,12.113544198126329,0.0,0.0,0.0,0.0,0.9925925925925926,1.0,1.0,1.0,0.9989326941719249,1.0
nu25-pr12,1,6.11,6.08,66,66,12.296834987477956,12.255530470271761,0.0,0.0,0.0,0.0,1.004934210526316,1.0,1.0,1.0,1.003370275754802,1.0
nu25-pr12,2,6.05,6.05,16,16,11.916244318708847,11.896678415731383,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0016446525907257,1.0
nursesched-medium-hint03,0,7200.0,7200.0,1100,1208,279764.61803,278578.90312565217,1657.78,1979.33,0.8375460383058914,1.0,1.0,1.0,0.9105960264900662,1.0,1.0042562982732868,1.0
nursesched-medium-hint03,1,7200.0,7200.0,2050,1254,250797.35489260868,246732.95900539134,3021.25,1056.82,2.8588122859143468,1.0,1.0,1.0,1.634768740031898,1.0,1.0164728534995948,1.0
nursesched-medium-hint03,2,7200.0,7200.0,1121,1304,268756.96213304345,265405.8130630435,1077.84,666.65,1.6168004200105002,1.0,1.0,1.0,0.8596625766871165,1.0,1.0126265096884066,1.0
nursesched-sprint02,0,142.08,143.09,370,377,296.0142577586207,295.7219043103449,0.0,0.0,0.0,0.0,0.9929415053462857,1.0,0.9814323607427056,1.0,1.0009886093793343,1.0
nursesched-sprint02,1,85.18,85.66,409,409,214.37288448275862,214.74152241379318,0.0,0.0,0.0,0.0,0.9943964510856877,1.0,1.0,1.0,0.9982833411680662,1.0
nursesched-sprint02,2,67.71,68.77,222,222,187.68116293103446,197.15589310344825,0.0,0.0,0.0,0.0,0.9845863021666424,1.0,1.0,1.0,0.9519429522330212,1.0
nw04,0,37.93,37.96,6,6,930.2226248369113,925.2997034752699,0.0,0.0,0.0,0.0,0.9992096944151738,1.0,1.0,1.0,1.0053203533332518,1.0
nw04,1,31.39,31.58,5,5,905.755435298304,916.0289586051475,0.0,0.0,0.0,0.0,0.993983533882204,1.0,1.0,1.0,0.9887847177642863,1.0
nw04,2,35.16,35.83,6,6,905.485449531491,915.6466344443127,0.0,0.0,0.0,0.0,0.9813005861010327,1.0,1.0,1.0,0.9889027223706356,1.0
opm2-z10-s4,0,7200.0,7200.0,1000,781,168379.20097028537,206066.09456215953,24.7,30.57,0.8079816813869807,1.0,1.0,1.0,1.2804097311139564,1.0,0.8171125935494159,1.0
opm2-z10-s4,1,7200.0,7200.0,586,791,174546.2259448928,171876.28224751953,27.76,24.92,1.1139646869983948,1.0,1.0,1.0,0.7408343868520859,1.0,1.0155341019858009,1.0
opm2-z10-s4,2,7200.0,7200.0,1015,751,168063.3588238454,209316.53020062108,26.96,26.91,1.0018580453363062,1.0,1.0,1.0,1.351531291611185,1.0,0.8029148900125744,1.0
p200x1188c,0,3.53,3.55,2,2,85.77797088473272,86.83714451518769,0.0,0.0,0.0,0.0,0.9943661971830986,1.0,1.0,1.0,0.9878027584121019,1.0
p200x1188c,1,3.96,4.5,3,3,91.45124419684309,97.03092187292745,0.0,0.0,0.0,0.0,0.88,1.0,1.0,1.0,0.9424958810203663,1.0
p200x1188c,2,3.62,3.59,2,2,87.21829188221248,86.36743268337976,0.0,0.0,0.0,0.0,1.0083565459610029,1.0,1.0,1.0,1.0098516208297166,1.0
peg-solitaire-a3,0,7200.0,7200.0,5752,3657,250.0,250.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.5728739403882963,1.0,1.0,1.0
peg-solitaire-a3,1,7200.0,7200.0,3557,3703,250.0,250.0,1e+20,1e+20,1.0,1.0,1.0,1.0,0.9605725087766676,1.0,1.0,1.0
peg-solitaire-a3,2,7200.0,7200.0,3969,4176,270.0,270.0,1e+20,1e+20,1.0,1.0,1.0,1.0,0.9504310344827587,1.0,1.0,1.0
pg,0,101.85,101.75,2687,2687,414.55623662628653,414.0968148283606,0.0,0.0,0.0,0.0,1.000982800982801,1.0,1.0,1.0,1.001109455039195,1.0
pg,1,86.23,86.34,1372,1372,403.30126808727306,404.1811975478811,0.0,0.0,0.0,0.0,0.9987259671067872,1.0,1.0,1.0,0.9978229332142453,1.0
pg,2,107.44,108.14,2311,2311,386.20445054539334,388.4045708134153,0.0,0.0,0.0,0.0,0.9935269095616793,1.0,1.0,1.0,0.9943354933660683,1.0
pg5_34,0,1173.22,1174.65,148717,148717,335.5787683169813,334.9773954609973,0.0,0.0,0.0,0.0,0.9987826160984122,1.0,1.0,1.0,1.0017952639913401,1.0
pg5_34,1,1134.07,1139.04,144543,144543,385.6941524919923,386.4528334083772,0.0,0.0,0.0,0.0,0.9956366764995084,1.0,1.0,1.0,0.9980368085033985,1.0
pg5_34,2,1085.15,1087.84,121673,121673,315.6171297911395,316.24865508387285,0.0,0.0,0.0,0.0,0.9975272098838066,1.0,1.0,1.0,0.9980030735859862,1.0
physiciansched3-3,0,7200.0,7200.0,415,415,14129.17679290636,14079.073702667885,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0035586922333521,1.0
physiciansched3-3,1,7200.0,7200.0,313,313,14314.223777968618,14364.438675170033,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,0.9965042214083718,1.0
physiciansched3-3,2,7200.0,7200.0,361,361,11595.474299979398,11647.00957311427,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,0.9955752356163736,1.0
physiciansched6-2,0,124.81,124.94,377,377,519.6282270294378,530.2319698321302,0.0,0.0,0.0,0.0,0.9989595005602689,1.0,1.0,1.0,0.9800016909466068,1.0
physiciansched6-2,1,462.02,464.85,2804,2804,483.68699111994164,494.6815637417891,0.0,0.0,0.0,0.0,0.9939120146283746,1.0,1.0,1.0,0.9777744443542951,1.0
physiciansched6-2,2,44.74,44.74,1,1,453.86215229908373,454.1660966263888,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.999330763943934,1.0
piperout-08,0,797.03,805.46,130,130,1227.7038103234577,1237.727799768102,0.0,0.0,0.0,0.0,0.9895339309214609,1.0,1.0,1.0,0.9919012973235938,1.0
piperout-08,1,606.54,610.42,552,552,1437.5890048378715,1452.583351325417,0.0,0.0,0.0,0.0,0.9936437207168834,1.0,1.0,1.0,0.9896774622441709,1.0
piperout-08,2,923.85,919.29,596,596,1457.6838990844028,1462.6883211386987,0.0,0.0,0.0,0.0,1.0049603498351989,1.0,1.0,1.0,0.9965786135146003,1.0
piperout-27,0,140.11,140.91,2,2,3946.4854702117186,3968.8038792466764,0.0,0.0,0.0,0.0,0.9943226172734371,1.0,1.0,1.0,0.9943765402085845,1.0
piperout-27,1,275.91,276.16,566,566,2287.063627523388,2286.92337826194,0.0,0.0,0.0,0.0,0.9990947276940904,1.0,1.0,1.0,1.0000613266114557,1.0
piperout-27,2,332.32,331.58,72,72,2233.87976304776,2238.751150295421,0.0,0.0,0.0,0.0,1.0022317389468605,1.0,1.0,1.0,0.9978240604155499,1.0
pk1,0,107.55,107.22,301100,301100,5563.693037727272,5545.951347454546,0.0,0.0,0.0,0.0,1.0030777839955232,1.0,1.0,1.0,1.0031990346040214,1.0
pk1,1,109.16,109.73,317026,317026,5634.385423181818,5655.469963636364,0.0,0.0,0.0,0.0,0.9948054315137154,1.0,1.0,1.0,0.9962718322986214,1.0
pk1,2,112.34,111.84,328715,328715,5927.717167363637,5895.100825409091,0.0,0.0,0.0,0.0,1.0044706723891272,1.0,1.0,1.0,1.0055327878047415,1.0
proteindesign121hz512p9,0,7200.0,7200.0,591,579,50233.660522742706,50534.52855125595,9.6,9.6,1.0,1.0,1.0,1.0,1.0207253886010363,1.0,0.9940462880106207,1.0
proteindesign121hz512p9,1,7200.0,7200.0,440,459,50429.47543652408,50589.738274949064,7.94,15.68,0.5063775510204082,1.0,1.0,1.0,0.9586056644880174,1.0,0.9968321077773921,1.0
proteindesign121hz512p9,2,7200.0,7200.0,593,593,50524.4504039375,50474.000078071935,26.02,26.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0009995309622288,1.0
proteindesign122trx11p8,0,7200.0,7200.0,3,3,44010.74809273039,44550.29721293645,1.95,1.95,1.0,1.0,1.0,1.0,1.0,1.0,0.9878889894353077,1.0
proteindesign122trx11p8,1,7200.0,7200.0,8,2,43249.37951803092,43248.70266170578,1.91,1.92,0.9947916666666666,1.0,1.0,1.0,4.0,1.0,1.00001565032668,1.0
proteindesign122trx11p8,2,7200.0,7200.0,17,17,43794.1056153406,43871.779931310826,1.93,1.93,1.0,1.0,1.0,1.0,1.0,1.0,0.9982295152808517,1.0
qap10,0,87.99,92.05,3,3,1380.7010708823534,1237.9261397058826,0.0,0.0,0.0,0.0,0.9558935361216729,1.0,1.0,1.0,1.1153339658942758,1.0
qap10,1,111.82,95.66,5,3,1311.2573908823529,1216.427221764706,0.0,0.0,0.0,0.0,1.168931632866402,1.0,1.6666666666666667,1.0,1.077957947192331,1.0
qap10,2,197.87,172.24,15,14,1336.1684844117656,1199.5828544117646,0.0,0.0,0.0,0.0,1.1488039944263817,1.0,1.0714285714285714,1.0,1.1138609388235863,1.0
radiationm18-12-05,0,7200.0,7200.0,479812,480152,160.3077251508596,160.3075202094956,12.99,12.99,1.0,1.0,1.0,1.0,0.9992918909012146,1.0,1.0000012784263876,1.0
radiationm18-12-05,1,7200.0,7200.0,750150,749612,158.83803939431291,153.84588978711696,0.05,0.05,1.0,1.0,1.0,1.0,1.0007177046258597,1.0,1.032449028141758,1.0
radiationm18-12-05,2,7200.0,7200.0,551080,550712,120.6664778549355,120.66684504154597,1.89,1.89,1.0,1.0,1.0,1.0,1.0006682258603408,1.0,0.9999969570215386,1.0
radiationm40-10-02,0,7200.0,7200.0,53316,53842,439.4725954109531,434.5736299958315,67.02,67.02,1.0,1.0,1.0,1.0,0.9902306749377809,1.0,1.0112730388522853,1.0
radiationm40-10-02,1,7200.0,7200.0,27109,26955,629.3669428564119,634.2145363360163,57.74,57.74,1.0,1.0,1.0,1.0,1.0057132257466148,1.0,0.9923565399374006,1.0
radiationm40-10-02,2,7200.0,7200.0,99008,97004,468.44499060048923,473.3437306859857,22.69,22.69,1.0,1.0,1.0,1.0,1.020658941899303,1.0,0.989650776448656,1.0
rail01,0,7200.0,7200.0,200,187,102737.73957369693,103022.70510379234,2.74,2.4,1.1416666666666668,1.0,1.0,1.0,1.0695187165775402,1.0,0.9972339541093557,1.0
rail01,1,7200.0,7200.0,182,210,126758.2676199799,128043.30477721573,25.21,25.38,0.9933018124507487,1.0,1.0,1.0,0.8666666666666667,1.0,0.9899640425598849,1.0
rail01,2,7200.0,7200.0,183,104,114988.18186735461,115550.39177173159,7.32,7.37,0.9932157394843962,1.0,1.0,1.0,1.7596153846153846,1.0,0.9951345045589493,1.0
rail02,0,7200.0,7200.0,1,1,708640.5016301954,708639.533192428,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0000013666154965,1.0
rail02,1,7200.0,7200.0,1,1,708645.3438190331,708638.5647546604,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0000095663215494,1.0
rail02,2,7200.0,7200.0,1,1,708638.5647546604,708638.5647546604,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rail507,0,156.67,157.23,623,623,518.2466988505739,518.8002379310337,0.0,0.0,0.0,0.0,0.9964383387394263,1.0,1.0,1.0,0.9989330400412549,1.0
rail507,1,180.04,179.18,783,783,535.9986402298842,530.6549902298843,0.0,0.0,0.0,0.0,1.0047996428172787,1.0,1.0,1.0,1.010069913782748,1.0
rail507,2,193.43,195.62,771,769,550.3129764367807,556.9968540229875,0.0,0.0,0.0,0.0,0.9888048256824455,1.0,1.0026007802340702,1.0,0.9880001519973918,1.0
ran14x18-disj-8,0,2109.62,2223.47,656920,684795,4720.022399515085,4751.441001077587,0.0,0.0,0.0,0.0,0.9487962509051168,1.0,0.9592943873714032,1.0,0.9933875635716878,1.0
ran14x18-disj-8,1,1785.31,1761.0,564900,648842,4187.8742715517255,4340.143153286635,0.0,0.0,0.0,0.0,1.0138046564452015,1.0,0.870627980309536,1.0,0.964916161435919,1.0
ran14x18-disj-8,2,1694.59,1620.85,593570,536125,4183.58199137931,3912.941085668105,0.0,0.0,0.0,0.0,1.0454946478699447,1.0,1.1071485194684076,1.0,1.0691655968709775,1.0
rd-rplusc-21,0,7200.0,7200.0,484631,519165,719565.4894018477,719565.477309604,165331.8,166163.53,0.9949945093246394,1.0,1.0,1.0,0.9334816484162068,1.0,1.0000000168049248,1.0
rd-rplusc-21,1,7200.0,7200.0,737139,676605,719565.4198714455,719565.4319636895,165995.47,166145.47,0.9990971767090611,1.0,1.0,1.0,1.0894672667213514,1.0,0.9999999831950738,1.0
rd-rplusc-21,2,7200.0,7200.0,763715,570746,719572.430754465,719565.4349867505,165939.97,165939.97,1.0,1.0,1.0,1.0,1.338099609984126,1.0,1.0000097222120108,1.0
reblock115,0,4390.48,7200.0,704168,1086376,1478.2679172660025,2637.006843628188,0.0,0.15,0.0,1.0,0.6097888888888888,1.0,0.6481807403698168,1.0,0.5605855444925932,1.0
reblock115,1,6605.46,7200.0,882785,1076715,1973.6116948011038,2255.976480492841,0.0,0.16,0.0,1.0,0.917425,1.0,0.8198873425186795,1.0,0.8748369993511406,1.0
reblock115,2,5894.68,7200.0,832788,823999,1732.8197741363647,2109.053557241041,0.0,0.06,0.0,1.0,0.8187055555555556,1.0,1.010666275080431,1.0,0.8216101332216302,1.0
rmatr100-p10,0,166.48,166.19,809,809,1475.9526373522458,1470.0322548463357,0.0,0.0,0.0,0.0,1.0017449906733256,1.0,1.0,1.0,1.0040273827233328,1.0
rmatr100-p10,1,162.84,162.12,822,822,1414.5622420803788,1410.9161659574472,0.0,0.0,0.0,0.0,1.004441154700222,1.0,1.0,1.0,1.0025841904791397,1.0
rmatr100-p10,2,160.62,160.95,827,827,1470.6039044917256,1473.8467955082738,0.0,0.0,0.0,0.0,0.9979496738117428,1.0,1.0,1.0,0.9977997095583943,1.0
rmatr200-p5,0,7200.0,7200.0,421,423,197306.47121875687,197292.6228166335,22.4,22.4,1.0,1.0,1.0,1.0,0.9952718676122931,1.0,1.000070192194344,1.0
rmatr200-p5,1,7200.0,7200.0,423,422,159106.05792634375,159101.3465980978,19.56,19.56,1.0,1.0,1.0,1.0,1.0023696682464456,1.0,1.0000296121204924,1.0
rmatr200-p5,2,7200.0,7200.0,403,402,162417.46456536168,162484.5057343508,21.08,21.08,1.0,1.0,1.0,1.0,1.0024875621890548,1.0,0.9995873996188983,1.0
rocI-4-11,0,638.21,638.68,12970,12970,29120.536456756792,29141.930858628228,0.0,0.0,0.0,0.0,0.9992641072211438,1.0,1.0,1.0,0.9992658550329001,1.0
rocI-4-11,1,1001.8,1001.9,17602,17602,45696.66887057146,45701.198439762666,0.0,0.0,0.0,0.0,0.9999001896396845,1.0,1.0,1.0,0.9999008872995492,1.0
rocI-4-11,2,498.07,498.05,9550,9550,22732.554795173884,22728.89931212055,0.0,0.0,0.0,0.0,1.000040156610782,1.0,1.0,1.0,1.000160829743805,1.0
rocII-5-11,0,7200.0,7200.0,3399,3334,314251.6062499406,314169.63039275,108.52,109.27,0.9931362679600988,1.0,1.0,1.0,1.019496100779844,1.0,1.0002609286489215,1.0
rocII-5-11,1,7200.0,7200.0,2764,2853,314719.6675307751,314728.1027783189,109.87,108.98,1.0081666360800148,1.0,1.0,1.0,0.9688047669120224,1.0,0.9999731983020603,1.0
rocII-5-11,2,7200.0,7200.0,2522,2598,314477.82667369494,314443.19244033145,109.11,109.29,0.9983530057644797,1.0,1.0,1.0,0.970746728252502,1.0,1.0001101446435992,1.0
rococoB10-011000,0,7200.0,7200.0,151103,144924,109598.16630263765,112188.41846470255,13.71,13.92,0.9849137931034483,1.0,1.0,1.0,1.0426361403218238,1.0,0.9769115903627801,1.0
rococoB10-011000,1,7200.0,7200.0,143253,143892,117210.9907846162,119274.7913789912,15.09,15.37,0.9817826935588809,1.0,1.0,1.0,0.9955591693770328,1.0,0.982697093237268,1.0
rococoB10-011000,2,7200.0,7200.0,153839,137107,105247.04384904105,109329.18203917939,12.8,13.34,0.9595202398800601,1.0,1.0,1.0,1.1220360740151851,1.0,0.9626619525180801,1.0
rococoC10-001000,0,765.76,1600.78,53303,148511,3637.21907591623,5886.793398778361,0.0,0.0,0.0,0.0,0.4783667961868589,1.0,0.35891617455946023,1.0,0.617860833483817,1.0
rococoC10-001000,1,851.99,764.66,63090,44285,3615.585901396161,3415.4566273996506,0.0,0.0,0.0,0.0,1.1142076216880705,1.0,1.4246358812238906,1.0,1.0585951735972938,1.0
rococoC10-001000,2,1626.91,940.72,162527,59267,4950.877458115184,3683.988996509601,0.0,0.0,0.0,0.0,1.7294306488646993,1.0,2.7422849140331045,1.0,1.3438904032574195,1.0
roi2alpha3n4,0,1424.8,1763.64,12529,15468,16490.963905553228,20302.71208351935,0.0,0.0,0.0,0.0,0.8078746229389216,1.0,0.8099948280320662,1.0,0.8122542366613034,1.0
roi2alpha3n4,1,1940.46,1888.36,17446,15975,21184.919493934634,20523.26915667399,0.0,0.0,0.0,0.0,1.0275900781630622,1.0,1.0920813771517996,1.0,1.0322390323008301,1.0
roi2alpha3n4,2,1486.54,1456.75,13303,13317,16739.0181845658,16286.309992622859,0.0,0.0,0.0,0.0,1.0204496310279731,1.0,0.9989487121724112,1.0,1.0277968546680005,1.0
roi5alpha10n8,0,7200.0,7200.0,5989,5821,182331.8722658222,182830.5070831487,35.37,35.44,0.9980248306997742,1.0,1.0,1.0,1.028861020443223,1.0,0.9972726935713211,1.0
roi5alpha10n8,1,7200.0,7200.0,6346,6871,189120.40224361955,187922.14285268122,40.36,32.93,1.225630124506529,1.0,1.0,1.0,0.9235919080192112,1.0,1.0063763608308665,1.0
roi5alpha10n8,2,7200.0,7200.0,6789,6691,214351.36921359308,214348.17240124568,32.14,32.14,1.0,1.0,1.0,1.0,1.014646540128531,1.0,1.0000149141105874,1.0
roll3000,0,36.86,36.1,1986,2315,110.03812966581091,100.54404359382073,0.0,0.0,0.0,0.0,1.0210526315789472,1.0,0.8578833693304536,1.0,1.0944271359360136,1.0
roll3000,1,38.91,43.24,2149,2623,99.82461440423535,103.34473361014386,0.0,0.0,0.0,0.0,0.8998612395929694,1.0,0.8192908882958444,1.0,0.9659380881546634,1.0
roll3000,2,60.26,35.13,3736,1254,131.74724226888856,99.69227096148458,0.0,0.0,0.0,0.0,1.7153430116709363,1.0,2.9792663476874,1.0,1.3215391825088245,1.0
s100,0,7200.0,7200.0,20,20,117488.94916948295,117952.93675516052,5.53,5.53,1.0,1.0,1.0,1.0,1.0,1.0,0.9960663329083472,1.0
s100,1,7200.0,7200.0,17,17,123576.18797557072,122288.62887073019,29.84,29.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0105288538822492,1.0
s100,2,7200.0,7200.0,22,22,106470.81691638226,104011.23527571245,1.06,1.06,1.0,1.0,1.0,1.0,1.0,1.0,1.023647268818123,1.0
s250r10,0,7200.0,7200.0,22897,23159,20135.406988788494,19931.52356207241,0.28,0.25,1.12,1.0,1.0,1.0,0.9886869035796019,1.0,1.0102291942751458,1.0
s250r10,1,6366.45,7200.0,45426,53768,28982.309967563022,29004.478637399345,0.0,0.16,0.0,1.0,0.8842291666666666,1.0,0.8448519565540842,1.0,0.9992356811472647,1.0
s250r10,2,7200.0,7200.0,31811,34836,18849.582038483717,18731.856301445274,0.23,0.19,1.2105263157894737,1.0,1.0,1.0,0.913164542427374,1.0,1.006284787537547,1.0
satellites2-40,0,7200.0,7200.0,19,19,258568.47538932148,258568.47538932148,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
satellites2-40,1,7200.0,7200.0,4,6,269895.96059113304,269705.2251935257,1e+20,1e+20,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0007071994896297,1.0
satellites2-40,2,7200.0,7200.0,33,33,260163.33681644028,260163.68164402648,70.59,70.59,1.0,1.0,1.0,1.0,1.0,1.0,0.9999986745744678,1.0
satellites2-60-fs,0,7200.0,7200.0,33,33,243271.57648515253,243317.89709270615,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,0.9998096292623474,1.0
satellites2-60-fs,1,7200.0,7200.0,137,122,248538.45806989976,248474.00127967226,1e+20,1e+20,1.0,1.0,1.0,1.0,1.1229508196721312,1.0,1.000259410601896,1.0
satellites2-60-fs,2,7200.0,7200.0,28,28,258312.33421507673,258439.52254398985,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,0.9995078603780834,1.0
savsched1,0,7200.0,7200.0,1,1,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
savsched1,1,7200.0,7200.0,1,1,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
savsched1,2,7200.0,7200.0,1,1,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sct2,0,7200.0,7200.0,600226,848166,278.056957057738,281.6800926939477,0.03,0.03,1.0,1.0,1.0,1.0,0.7076751484968744,1.0,0.9871374096708128,1.0
sct2,1,7200.0,7200.0,659682,693585,414.0289925728203,416.21420949830076,0.05,0.06,0.8333333333333334,1.0,1.0,1.0,0.951119185103484,1.0,0.9947497781776492,1.0
sct2,2,7200.0,7200.0,994927,1040105,252.57789685745345,252.5782190098825,0.03,0.03,1.0,1.0,1.0,1.0,0.9565640007499243,1.0,0.9999987245439044,1.0
seymour,0,7200.0,7200.0,242500,235347,7049.326339243489,7376.55716028369,0.66,0.73,0.904109589041096,1.0,1.0,1.0,1.030393419079062,1.0,0.9556390855612084,1.0
seymour,1,7200.0,7200.0,222209,213496,6953.981983451549,7002.6469728132515,0.68,0.63,1.0793650793650795,1.0,1.0,1.0,1.0408110690598418,1.0,0.9930504865444971,1.0
seymour,2,7200.0,7200.0,225373,240665,7424.189852718689,6836.589586524817,0.74,0.68,1.088235294117647,1.0,1.0,1.0,0.9364593937631147,1.0,1.0859493258673967,1.0
seymour1,0,90.45,90.36,1627,1627,98.1624287543035,98.04674201677241,0.0,0.0,0.0,0.0,1.000996015936255,1.0,1.0,1.0,1.0011799141424944,1.0
seymour1,1,67.9,67.69,1466,1466,85.56234964084783,85.41775597546547,0.0,0.0,0.0,0.0,1.003102378490176,1.0,1.0,1.0,1.0016927822995478,1.0
seymour1,2,72.05,71.78,1822,1822,88.61467649594047,83.49310068383487,0.0,0.0,0.0,0.0,1.003761493452215,1.0,1.0,1.0,1.0613413056906293,1.0
sing326,0,7200.0,7200.0,11755,6850,3370.5686161867993,3344.6470946127374,0.15,0.17,0.8823529411764705,1.0,1.0,1.0,1.716058394160584,1.0,1.0077501514631586,1.0
sing326,1,7200.0,7200.0,8196,7092,3496.0982957719584,3577.774146506518,0.17,0.15,1.1333333333333335,1.0,1.0,1.0,1.155668358714044,1.0,0.977171322897978,1.0
sing326,2,7200.0,7200.0,7997,13196,3633.674468376452,3364.448340570235,0.32,0.12,2.666666666666667,1.0,1.0,1.0,0.6060169748408608,1.0,1.0800208832335902,1.0
sing44,0,7200.0,7200.0,5531,5591,4896.710574679182,4941.171224817137,0.45,0.41,1.0975609756097562,1.0,1.0,1.0,0.9892684671793954,1.0,0.9910020017289322,1.0
sing44,1,7200.0,7200.0,7349,7062,4369.306506650063,4382.758782234765,0.19,0.23,0.8260869565217391,1.0,1.0,1.0,1.0406400453129425,1.0,0.99693063746989,1.0
sing44,2,7200.0,7200.0,2267,3892,4429.063401286977,4387.833529381501,0.27,0.17,1.588235294117647,1.0,1.0,1.0,0.5824768756423433,1.0,1.0093964075048416,1.0
